SUM([nb_comments]+[likes])/COUNT([image_url]);Number of Records;Created Time;Filter;Image URL;latitude;Number of likes;Link;Location;longitude;number of Comments;Tags;Text;Username
541;1;24/10/2017 5:57:24 p.m.;Normal;https://scontent.cdninstagram.com/vp/d9a0b9c51e5f1fb0d8b4b6ea79906e00/5B459898/t51.2885-15/s320x320/e35/22710175_404078340009239_2527592501418655744_n.jpg;0;538;https://www.instagram.com/p/Bao9QgrBMv9/;;0;3;comotúninguna,leonisa;¡Nuevos diseños deportivos! Espaldas atléticas, soporte y color. Pruébate uno y siente la diferencia. Encuéntrala en nuestro catálogo, tiendas Leonisa y tienda online. #leonisa #ComotúNinguna;leonisa
1299;1;24/10/2017 1:03:52 p.m.;Normal;https://scontent.cdninstagram.com/vp/53a929a43b60379c78f697ca77c4fbdc/5B75FD2B/t51.2885-15/s320x320/e35/22710942_523536984665111_7775935287502307328_n.jpg;0;1286;https://www.instagram.com/p/Baobql5hUOs/;;0;13;comotúninguna;Get the look: nada mejor para motivarte que un nuevo outfit deportivo. Enámorate de la nueva colección. leonisa #ComoTúNinguna;leonisa
846;1;23/10/2017 4:53:46 p.m.;Normal;https://scontent.cdninstagram.com/vp/b9cbeb90b15ee930769f81d0f81281b5/5B757CA8/t51.2885-15/s320x320/e35/22710977_372940443142640_8195636725708488704_n.jpg;0;837;https://www.instagram.com/p/BamRLj9h7jA/;;0;9;comotúninguna;El bra deportivo que tanto buscas: cómodo, ligero y con mucho estilo. Descubre la nueva colección deportiva en nuestro catálogo, tiendas Leonisa y tienda Online. leonisa #ComoTúNinguna;leonisa
500;1;23/10/2017 1:18:49 a.m.;Normal;https://scontent.cdninstagram.com/vp/2908dadd712a08d9cea8379ae9a75e73/5B2C6BCA/t51.2885-15/s320x320/e35/22638760_283493728810736_8146792274559238144_n.jpg;0;500;https://www.instagram.com/p/BakmL2vBIJe/;;0;0;estamoscontigo,leonisa;Ámate, perdona, agradece y sé consciente. Equilibrio interior es igual a bienestar. #estamoscontigo #leonisa;leonisa
933;1;22/10/2017 5:59:31 p.m.;Normal;https://scontent.cdninstagram.com/vp/5050427448b6a549ed0d6f8e97638bad/5B4182BD/t51.2885-15/s320x320/e35/22709227_153527381920920_2009481199113732096_n.jpg;0;932;https://www.instagram.com/p/Bajz6V2hI1F/;;0;1;estamoscontigo,leonisa;Y además... regálate descanso. Cuida tu cuerpo y habítalo con amor y gratitud.  #estamoscontigo #leonisa;leonisa
403;1;22/10/2017 1:09:46 a.m.;Normal;https://scontent.cdninstagram.com/vp/ccb699ab7ee440eb186ecad98aefd982/5B3E8C1E/t51.2885-15/s320x320/e35/22639580_1688537447884458_4935189865764487168_n.jpg;0;402;https://www.instagram.com/p/BaiAWofBSf6/;;0;1;estamoscontigo,leonisa;Entrena tu mente en positivo, eso que crees será tu realidad. Llénate de pensamientos sanos y felices.  #estamoscontigo #leonisa;leonisa
321;1;21/10/2017 2:27:43 p.m.;Normal;https://scontent.cdninstagram.com/vp/7847bbd7d15c14bbe401973459a83f40/5B28F7DA/t51.2885-15/s320x320/e35/22638861_139133406711261_2813131208681062400_n.jpg;0;321;https://www.instagram.com/p/Bag24ONhyTc/;;0;0;estamoscontigo,leonisa;Observa tus emociones, siéntelas, exprésalas y deja ir todas las que te hagan daño. #estamoscontigo #leonisa;leonisa
428;1;21/10/2017 1:41:52 a.m.;Normal;https://scontent.cdninstagram.com/vp/6242f7b341224c71dadd233f442b8c18/5B320209/t51.2885-15/s320x320/e35/22582450_138148863600549_3102449259530682368_n.jpg;0;425;https://www.instagram.com/p/BaffO3xBOi9/;;0;3;estamoscontigo,leonisa;Conéctate con tu cuerpo, escucha sus necesidades y cuídalo con todo tu amor. No lo critíques y habla de él con gratitud. Y recuerda... ámate, hazte el autoexamen. #estamoscontigo #leonisa;leonisa
871;1;20/10/2017 4:51:49 p.m.;Normal;https://scontent.cdninstagram.com/vp/523211257f8770eb115dcf23e07227b1/5B3E31D8/t51.2885-15/s320x320/e35/22636839_368667180238144_6511077335909793792_n.jpg;0;869;https://www.instagram.com/p/BaeikpnhRGL/;;0;2;estamoscontigo,leonisa;Tu mente tiene el poder de creer, crear y sanar, anímate a meditar para calmar tus pensamientos y llenarte de tranquilidad. #estamoscontigo #leonisa;leonisa
745;1;20/10/2017 1:16:27 a.m.;Normal;https://scontent.cdninstagram.com/vp/74fce273c3e5dcea1c0601e5846704c6/5B388246/t51.2885-15/s320x320/e35/22580161_310615799406926_7319574624092553216_n.jpg;0;742;https://www.instagram.com/p/Bac3h7_heqw/;;0;3;estamoscontigo,leonisa;Hoy y siempre queremos invitarte a cuidar cada centímetro de tu cuerpo, a vivir en equilibrio y a encontrar tu amor propio. Hoy y siempre ámate, hazte el autoexamen.  #estamoscontigo #leonisa;leonisa
959;1;19/10/2017 4:55:53 p.m.;Normal;https://scontent.cdninstagram.com/vp/f809066f31f0bd1cb19ac355fdb3adf2/5B3A7401/t51.2885-15/s320x320/e35/22581781_1776017526028964_3058648719189606400_n.jpg;0;958;https://www.instagram.com/p/Bab-PmKBVbG/;;0;1;estamoscontigo,leonisa;Cuídate por dentro y por fuera, haz una pausa y recárgate de amor por ti. Ámate, hazte el autoexamen. #leonisa #estamoscontigo;leonisa
290;1;19/10/2017 1:52:55 p.m.;Normal;https://scontent.cdninstagram.com/vp/94e30ec7ab60ff0b7defb07c4399c336/5B4CC672/t51.2885-15/s320x320/e35/22639068_712445418959109_580314308630544384_n.jpg;0;288;https://www.instagram.com/p/BabpTikh2ut/;;0;2;estamoscontigo,leonisa;¿Te has preguntado si te sientes en equilibrio?  Tómate un minuto, respira y piénsalo. Ámate, hazte el autoexamen #estamoscontigo #leonisa;leonisa
871;1;19/10/2017 1:16:22 a.m.;Normal;https://scontent.cdninstagram.com/vp/6c734ceccb04486a57dc940a0c3c06b1/5B35DFF9/t51.2885-15/s320x320/e35/22500604_326970704437135_7817929459087966208_n.jpg;0;866;https://www.instagram.com/p/BaaSuVuB9Py/;;0;5;comotúninguna,leonisa;Put your best smile on, today and always! #leonisa #ComoTúNinguna;leonisa
325;1;18/10/2017 6:21:21 p.m.;Normal;https://scontent.cdninstagram.com/vp/17b6f7f481ce2cf5593485f126e756bd/5B2A1596/t51.2885-15/s320x320/e35/22500210_129648307696078_6984436951596138496_n.jpg;0;324;https://www.instagram.com/p/BaZjOuHh6Z5/;;0;1;comotúninguna,leonisa;Shooting day = Magic moments.  #leonisa #ComoTúNinguna;leonisa
526;1;18/10/2017 3:04:04 p.m.;Normal;https://scontent.cdninstagram.com/vp/4fab7173abe16d51beb2a54f0f8d617d/5AB34DDD/t51.2885-15/s320x320/e15/22581926_280255725826442_3570291774976950272_n.jpg;0;520;https://www.instagram.com/p/BaZMpychQbj/;;0;6;;¡Nuevos estilos para todas! Copas grandes y pequeñas, bralettes y push ups... hay algo justo para ti.  Nueva colección disponible en nuestro catálogo, tiendas Leonisa y tienda Online.;leonisa
1211;1;17/10/2017 10:54:28 p.m.;Normal;https://scontent.cdninstagram.com/vp/3443bbb10f6b64a4632bb4686cf2e1e9/5AB37819/t51.2885-15/s320x320/e15/22500381_1916875595306045_8838070108413755392_n.jpg;0;1199;https://www.instagram.com/p/BaXdsNEhuPk/;;0;12;comotúninguna,leonisa;Eres única e imposible de comparar, ámate y vibra con tu esencia. #leonisa #ComoTúNinguna;leonisa
875;1;17/10/2017 4:50:07 p.m.;Normal;https://scontent.cdninstagram.com/vp/350828641ed4f850ecc2c7dde349ee34/5B3CE5B5/t51.2885-15/s320x320/e35/22580356_145274739423949_7630893911203905536_n.jpg;0;862;https://www.instagram.com/p/BaWz_p_B7Oh/;;0;13;comotúninguna,leonisa;¿Qué les parece lo nuevo? Azules con transparencias en tus siluetas favoritas. Encuéntralo todo en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa #ComoTúNinguna;leonisa
418;1;16/10/2017 3:23:26 p.m.;Normal;https://scontent.cdninstagram.com/vp/6721db05de6dd84ff0eb0d20adb0160e/5AB3A6EE/t51.2885-15/s320x320/e15/22499893_331932013945774_5399127207966670848_n.jpg;0;417;https://www.instagram.com/p/BaUFR4VBb9i/;;0;1;comotúninguna,leonisa;Espontáneas, divertidas y auténticas... Así son ellas. No te pierdas ningún detalle de nuestras producciones. #leonisa #ComoTúNinguna;leonisa
1590;1;15/10/2017 7:51:59 p.m.;Normal;https://scontent.cdninstagram.com/vp/196bc6657627b96ff7d54b0ff2077a16/5B4BD38B/t51.2885-15/s320x320/e35/22580801_868466933302662_343311373217824768_n.jpg;0;1575;https://www.instagram.com/p/BaR_N4Shjb-/;;0;15;comotuninguna,leonisa;¡Segura de ti y con mucho estilo! Incluye el azul en tu clóset y no te verás igual.  Nueva colección en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa #comotuninguna;leonisa
628;1;15/10/2017 12:18:39 a.m.;Normal;https://scontent.cdninstagram.com/vp/de4b91d718c8cbe0c9a3063bc26cab73/5AB39B5A/t51.2885-15/s320x320/e15/22427498_886339688199563_6373561094501302272_n.jpg;0;624;https://www.instagram.com/p/BaP48NLB57j/;;0;4;comotúninguna,leonisa;Qué tal si admiramos lo que nos hace únicas.  #leonisa #ComoTúNinguna;leonisa
977;1;14/10/2017 7:39:32 p.m.;Normal;https://scontent.cdninstagram.com/vp/7728f9759930e42a0ef3defcb3dd3bb1/5B2BEC9A/t51.2885-15/s320x320/e35/22430098_624555671266167_4660529649237884928_n.jpg;0;975;https://www.instagram.com/p/BaPY_4AB-5Y/;;0;2;comotuninguna,leonisa;Ama cada parte de ti, cada curva de tu cuerpo tiene magia. #leonisa #comotuninguna;leonisa
575;1;13/10/2017 9:08:49 p.m.;Normal;https://scontent.cdninstagram.com/vp/3f911e116cdee5c1cb6bc58d75d98495/5B4EEFEA/t51.2885-15/s320x320/e35/22430509_120930388599405_2175093561794494464_n.jpg;0;569;https://www.instagram.com/p/BaM-a3wBlXC/;;0;6;leonisa;Vive todo el amor por el encaje. Encuéntralo en nuestro catálogo, tiendas Leonisa, tienda Online. #leonisa;leonisa
1693;1;13/10/2017 2:31:29 a.m.;Normal;https://scontent.cdninstagram.com/vp/0aa84d91482a64e78d58477931e379ac/5B479945/t51.2885-15/s320x320/e35/22352085_2023804091183390_8389711458702721024_n.jpg;0;1677;https://www.instagram.com/p/BaK-jS3g3Rz/;;0;16;leonisa;Nuevos esenciales: bralettes florales ✔ tonos vino ✔ camisas y bras de encaje ✔ Encuéntralos en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa;leonisa
305;1;12/10/2017 7:26:25 p.m.;Normal;https://scontent.cdninstagram.com/vp/0ad1ec74b498ee14cc6491f94a37cd9c/5AB34F9C/t51.2885-15/s320x320/e15/22351964_305399173272241_886542904149934080_n.jpg;0;302;https://www.instagram.com/p/BaKN6Cdhltk/;;0;3;comotuninguna,leonisa;Say it with your smile! Descubre lo nuevo en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa #comotuninguna;leonisa
677;1;11/10/2017 5:16:57 p.m.;Normal;https://scontent.cdninstagram.com/vp/9e60ce18377e498c4a87872a3c148067/5B4CDC0E/t51.2885-15/s320x320/e35/22344146_1209815022496242_7283391349984854016_n.jpg;0;673;https://www.instagram.com/p/BaHaS5Vh8uo/;;0;4;comotúninguna,leonisa;Descubre los bralettes favoritos de la temporada. Nueva colección Poetry disponible en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa #ComoTúNinguna;leonisa
547;1;10/10/2017 7:37:20 p.m.;Normal;https://scontent.cdninstagram.com/vp/4182c1a402212d1a49f2e250ed5fae5f/5AB35290/t51.2885-15/s320x320/e15/22344125_397253120690806_25962248375631872_n.jpg;0;545;https://www.instagram.com/p/BaFFkNPhe1S/;;0;2;comotúninguna,leonisa;Inspira, sonríe y déjate llevar por eso que te hace única. #leonisa #ComoTúNinguna;leonisa
850;1;10/10/2017 1:11:52 a.m.;Normal;https://scontent.cdninstagram.com/vp/bfc56acc5a5c7cd9d3e777269504feec/5B40E03E/t51.2885-15/s320x320/e35/22280627_125824984835888_3339499035856732160_n.jpg;0;844;https://www.instagram.com/p/BaDHDmbBKUV/;;0;6;comotúninguna,leonisa;"Say hi to autumn with lace and flowers 🍂
 Nueva colección disponible en catálogo, tiendas Leonisa y tienda Online. #leonisa #ComoTúNinguna";leonisa
1161;1;9/10/2017 6:05:45 p.m.;Normal;https://scontent.cdninstagram.com/vp/08588124b45b396de827e5732a9e6bb0/5B4968FC/t51.2885-15/s320x320/e35/22344756_529286854076048_4645003492786700288_n.jpg;0;1152;https://www.instagram.com/p/BaCWSomhhhI/;;0;9;comotúninguna,leonisa;On mondays we wear flowers! Los prints florales son un SÍ en tu ropa interior. #leonisa #ComoTúNinguna;leonisa
1585;1;9/10/2017 1:25:07 a.m.;Normal;https://scontent.cdninstagram.com/vp/e1eca7cddbb722e705aefd83af619f7b/5B41373F/t51.2885-15/s320x320/e35/22277955_804924916354972_9136436439880302592_n.jpg;0;1568;https://www.instagram.com/p/BaAjxrMh3yb/;;0;17;;"Encaje + Demin... the perfect look.
Regálate un body de encaje de nuestra nueva colección, disponible en catálogo, tiendas Leonisa y tienda Online.";leonisa
827;1;8/10/2017 6:22:28 p.m.;Normal;https://scontent.cdninstagram.com/vp/a2b4c650ab26acbb55157af527099aac/5B42EFA8/t51.2885-15/s320x320/e35/22280425_354086028338131_2868664667666907136_n.jpg;0;826;https://www.instagram.com/p/BZ_zaG_B591/;;0;1;comotúninguna,leonisa;Déjate llevar y vístete con eso que te encanta. Enamora y enamórate de ti. #leonisa #ComoTúNinguna;leonisa
540;1;8/10/2017 12:37:39 a.m.;Normal;https://scontent.cdninstagram.com/vp/96523825284ed8949256c99bbbe9829f/5AB31F28/t51.2885-15/s320x320/e15/22277723_1396055090502958_6941748416942702592_n.jpg;0;534;https://www.instagram.com/p/BZ95jIwB-1c/;;0;6;leonisa;"Who said summer is over? Not for us! 
Nueva colección Swimwear Surf Edition, te encantará. #leonisa";leonisa
515;1;7/10/2017 1:25:40 a.m.;Normal;https://scontent.cdninstagram.com/vp/77c40a3d8608288b89e98d75d5f27aa2/5B3F4936/t51.2885-15/s320x320/e35/22159379_644682539252968_7814986526021910528_n.jpg;0;512;https://www.instagram.com/p/BZ7aQDqhbPp/;;0;3;comotúninguna,leonisa;"• Let the salty water free your spirt • 
Enamórate de la nueva colección Swimwear Surf, disponible en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa #ComoTúNinguna";leonisa
866;1;6/10/2017 5:29:32 p.m.;Normal;https://scontent.cdninstagram.com/vp/a76610f057ae112b7d5fb6a396cf0280/5B2CC866/t51.2885-15/s320x320/e35/22277782_236024100261394_3863443964606545920_n.jpg;0;856;https://www.instagram.com/p/BZ6jwrKhy4z/;;0;10;comotúninguna,leonisa;"Atrévete a vivir los días de sol con un look fresco con toques deportivos. 
Encuentra la nueva colección Swimwear en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa #ComoTúNinguna";leonisa
330;1;6/10/2017 1:37:26 a.m.;Normal;https://scontent.cdninstagram.com/vp/5c692114eab693a1a8318380ef5c200b/5B38ADE8/t51.2885-15/s320x320/e35/22221085_365844693852892_8376058376144027648_n.jpg;0;329;https://www.instagram.com/p/BZ42zWxh5ta/;;0;1;repost;"#Repost @isabelifontana ・・・
❌⭕️❌⭕️ Colombia";leonisa
720;1;6/10/2017 12:36:05 a.m.;Normal;https://scontent.cdninstagram.com/vp/752908dd0e2896e80b9e893af06e7df7/5B487E1F/t51.2885-15/s320x320/e35/22159478_1322842091176686_7589545801483812864_n.jpg;0;717;https://www.instagram.com/p/BZ4vx-EhIQD/;;0;3;repost;"#Repost @isabelifontana ・・・
❤️ @leonisa ❤️ 👙";leonisa
588;1;5/10/2017 7:07:57 p.m.;Normal;https://scontent.cdninstagram.com/vp/10ea79562d98b424fdca7a0854d8698f/5B49CCDE/t51.2885-15/s320x320/e35/22221212_413306665734304_5288066826935205888_n.jpg;0;583;https://www.instagram.com/p/BZ4KOslB-6B/;;0;5;leonisa,comotúninguna;"• Black & white summer style •

Encuentra la nueva colección surf en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa #ComoTúNinguna";leonisa
875;1;5/10/2017 12:00:10 a.m.;Normal;https://scontent.cdninstagram.com/vp/a2071fdb75487edf8e6e435f016af6c9/5B39445B/t51.2885-15/s320x320/e35/22277533_1220152241461494_8248343834220560384_n.jpg;0;865;https://www.instagram.com/p/BZ2G4B0BSqt/;;0;10;leonisa,comotúninguna;Siluetas que no habías visto antes, una nueva colección que te sorprenderá 🌊. Encuentra la colección Surf Edition en nuestro catálogo, tiendas Leonisa y Tienda Online. #leonisa #ComoTúNinguna;leonisa
356;1;4/10/2017 6:42:33 p.m.;Normal;https://scontent.cdninstagram.com/vp/620537f2be649e0fe4385a9dd931f131/5AB314F5/t51.2885-15/s320x320/e15/22159050_472755989776823_895724212788920320_n.jpg;0;351;https://www.instagram.com/p/BZ1ihrxhrxT/;;0;5;leonisa,comotúninguna;"Live the summer in your own way>>> Nueva colección Swimwear Surf Edition.
#leonisa #ComoTúNinguna";leonisa
384;1;3/10/2017 6:05:44 p.m.;Normal;https://scontent.cdninstagram.com/vp/4eb57f324a02f7f0b1fe946cc2dc44f1/5B4147D1/t51.2885-15/s320x320/e35/16230534_1722416448066215_4702287593327296512_n.jpg;0;378;https://www.instagram.com/p/BZy5hPMBWxe/;;0;6;leonisa,comotúninguna;Vive el verano de otra manera. Nueva colección SURF disponible ya en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa #ComoTúNinguna;leonisa
377;1;3/10/2017 12:21:28 a.m.;Normal;https://scontent.cdninstagram.com/vp/a5ef7fb25d72e5e0e1fbfd8de8a21c0a/5B3AFA29/t51.2885-15/s320x320/e35/22070899_177839939458851_6704177351846002688_n.jpg;0;372;https://www.instagram.com/p/BZw_uQNhddz/;;0;5;leonisa,estamoscontigo;Haz una pausa... Tómate tu tiempo, para cuidarte y pensar en ti. Vive en equilibrio en cada aspecto de tu vida. Ámate, hazte el autoexamen. #leonisa #estamoscontigo;leonisa
357;1;2/10/2017 1:17:46 a.m.;Normal;https://scontent.cdninstagram.com/vp/c4e5be1a1ee570069dee7fd6ca651589/5B47DDCD/t51.2885-15/s320x320/e35/22220876_163765070871561_9047259527107313664_n.jpg;0;354;https://www.instagram.com/p/BZuhXv3Bs-S/;;0;3;leonisa,estamoscontigo;#EstamosContigo no solo este mes, si no cada día de tu vida para recordarte cuánto importa que vivas en equilibrio, te cuides y te ames. #leonisa;leonisa
406;1;1/10/2017 1:29:50 a.m.;Normal;https://scontent.cdninstagram.com/vp/f58541d6787b1bfbf1798ce2ae7cf88e/5B37FEB0/t51.2885-15/s320x320/e35/22071412_122578585071509_5046596867836608512_n.jpg;0;395;https://www.instagram.com/p/BZr99TUBTYd/;;0;11;leonisa,estamoscontigo;Mañana será el día para correr por las mujeres que amas, los esperamos en la Carrera de las Rosas para que unidos luchemos contra el cáncer de seno. Nos vemos en la meta Leonisa. #leonisa #estamoscontigo;leonisa
535;1;29/09/2017 1:41:54 a.m.;Normal;https://scontent.cdninstagram.com/vp/01b1819e76bd63557629b5f8c72efcf4/5B2D0B1D/t51.2885-15/s320x320/e35/21985353_1308225432639893_2458382908784640000_n.jpg;0;532;https://www.instagram.com/p/BZm1v77hLFI/;;0;3;leonisa,comotúninguna;"One life to enjoy, live young! 
#leonisa #ComoTúNinguna";leonisa
676;1;28/09/2017 6:25:21 p.m.;Normal;https://scontent.cdninstagram.com/vp/a5d1dbd989a60da33fc89042c4b979b8/5B338D4B/t51.2885-15/s320x320/e35/21985028_149198302347341_2735709367994155008_n.jpg;0;674;https://www.instagram.com/p/BZmDykjBp93/;;0;2;leonisa,comotúninguna;Nueva temporada = Nueva ropa interior 🍁 Tu clóset necesita colores así. #leonisa #ComoTúNinguna;leonisa
477;1;28/09/2017 1:17:56 a.m.;Normal;https://scontent.cdninstagram.com/vp/ac1fcf4d1bb58f53e29845d1fa9fb6ab/5AB44152/t51.2885-15/s320x320/e15/21984974_118669285482125_2383881972276527104_n.jpg;0;474;https://www.instagram.com/p/BZkONiyBuUq/;;0;3;leonisa,comotúninguna;¡Dale un giro a tus días! Conoce la colección completa en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa #ComoTúNinguna;leonisa
896;1;27/09/2017 6:04:18 p.m.;Normal;https://scontent.cdninstagram.com/vp/048d17a748aa6b441966c522677411d1/5B3AE866/t51.2885-15/s320x320/e35/22069120_638210289901605_367997462255763456_n.jpg;0;890;https://www.instagram.com/p/BZjclfjBCbp/;;0;6;leonisa,comotúninguna;Como te sientes por dentro, se te nota por fuera. Llena tu interior de frescura y color con los nuevos bras y bralettes de encaje. Encuéntralos en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa #ComoTúNinguna;leonisa
1050;1;27/09/2017 1:19:26 a.m.;Normal;https://scontent.cdninstagram.com/vp/4d758a865529ce87aad1f7090219fcda/5B437AB1/t51.2885-15/s320x320/e35/21980445_1758551817778695_3000060370225201152_n.jpg;0;1041;https://www.instagram.com/p/BZhplirhnSu/;;0;9;leonisa,comotúninguna;Wine not? La combinación perfecta de tonos vino + encaje llegó para quedarse en tu clóset. #leonisa #ComoTúNinguna;leonisa
547;1;26/09/2017 1:34:34 a.m.;Normal;https://scontent.cdninstagram.com/vp/8ea601db4a8a29fb1054c1c548a3cbd1/5B37E9BC/t51.2885-15/s320x320/e35/21985116_120176698694930_7986479875751936000_n.jpg;0;545;https://www.instagram.com/p/BZfGhmtBURk/;;0;2;leonisa,comotúninguna;"Be confident, be-you-tiful! 
Descubre la nueva colección en nuestro catálogo, tiendas Leonisa y tienda Online #leonisa #ComoTúNinguna";leonisa
1545;1;25/09/2017 5:18:43 p.m.;Normal;https://scontent.cdninstagram.com/vp/817b7703f0e1a90d0d907d4335ff34f1/5B2C03BF/t51.2885-15/s320x320/e35/21980323_1192686027543097_7514704772285333504_n.jpg;0;1539;https://www.instagram.com/p/BZeNx4tBLAZ/;;0;6;leonisa,comotúninguna;•Blue crush• Reinventa tu look interior con nuevos colores. #leonisa #ComoTúNinguna;leonisa
